occ_code,title,JobFamily,isBright,isGreen,JobZone,MedianSalary,pct_computer,pct_physical,pct_communication,pct_analyze,pct_manage,pct_creative,pct_textnative,observed_exposure
25-1067,"Sociology Teachers, Postsecondary","Education, Training, and Library",0,0,5,95640.6,0.0,0.0,0.6521739130434783,0.3478260869565217,0.391304347826087,0.0,0.0434782608695652,0.0
25-1071,"Health Specialties Teachers, Postsecondary","Education, Training, and Library",1,0,5,125607.3,0.0,0.0,0.6521739130434783,0.3478260869565217,0.4347826086956521,0.0,0.0434782608695652,0.3045
25-1072,"Nursing Instructors and Teachers, Postsecondary","Education, Training, and Library",1,0,5,94802.1,0.0357142857142857,0.0,0.6785714285714286,0.3214285714285714,0.3214285714285714,0.0,0.0357142857142857,0.1909
25-1081,"Education Teachers, Postsecondary","Education, Training, and Library",1,0,5,83566.2,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0416666666666666,0.2621
25-1082,"Library Science Teachers, Postsecondary","Education, Training, and Library",0,0,5,92312.4,0.0416666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0833333333333333,0.018
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary","Education, Training, and Library",1,0,5,79851.0,0.0,0.0,0.6363636363636364,0.4090909090909091,0.3636363636363636,0.0,0.0454545454545454,0.0
25-1112,"Law Teachers, Postsecondary","Education, Training, and Library",1,0,5,143370.6,0.0,0.0,0.6521739130434783,0.3478260869565217,0.391304347826087,0.0,0.0434782608695652,0.0
25-1113,"Social Work Teachers, Postsecondary","Education, Training, and Library",1,0,5,88107.0,0.0,0.0,0.6521739130434783,0.391304347826087,0.391304347826087,0.0,0.0434782608695652,0.0
25-1121,"Art, Drama, and Music Teachers, Postsecondary","Education, Training, and Library",1,0,5,90248.4,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.037037037037037,0.037037037037037,0.2142
25-1122,"Communications Teachers, Postsecondary","Education, Training, and Library",0,0,5,88893.90000000001,0.0,0.0,0.6363636363636364,0.3636363636363636,0.3636363636363636,0.0,0.0454545454545454,0.2111
25-1123,"English Language and Literature Teachers, Postsecondary","Education, Training, and Library",0,0,5,85901.1,0.0333333333333333,0.0,0.6666666666666666,0.3666666666666666,0.3,0.0,0.0333333333333333,0.3618
25-1124,"Foreign Language and Literature Teachers, Postsecondary","Education, Training, and Library",1,0,5,87255.6,0.0833333333333333,0.0,0.5833333333333334,0.375,0.4166666666666667,0.0,0.0416666666666666,0.2403
25-1125,"History Teachers, Postsecondary","Education, Training, and Library",0,0,5,96221.1,0.04,0.0,0.64,0.36,0.36,0.0,0.04,0.0994
25-1126,"Philosophy and Religion Teachers, Postsecondary","Education, Training, and Library",1,0,5,92738.1,0.0,0.0,0.6086956521739131,0.391304347826087,0.3478260869565217,0.0434782608695652,0.0869565217391304,0.2197
25-1192,"Family and Consumer Sciences Teachers, Postsecondary","Education, Training, and Library",0,0,5,92080.2,0.0,0.0,0.6363636363636364,0.3636363636363636,0.3636363636363636,0.0,0.0454545454545454,0.0
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary","Education, Training, and Library",0,0,5,80779.8,0.0,0.0,0.6521739130434783,0.3478260869565217,0.3478260869565217,0.0,0.0434782608695652,0.1138
25-1194,"Career/Technical Education Teachers, Postsecondary","Education, Training, and Library",0,0,3,68524.8,0.15,0.1,0.9,0.4,0.2,0.05,0.1,0.1563
25-2011,"Preschool Teachers, Except Special Education","Education, Training, and Library",1,0,3,38416.2,0.088235294117647,0.0294117647058823,0.8235294117647058,0.3823529411764705,0.2941176470588235,0.0294117647058823,0.0294117647058823,0.0
25-2012,"Kindergarten Teachers, Except Special Education","Education, Training, and Library",0,0,4,71556.3,0.1081081081081081,0.027027027027027,0.8918918918918919,0.4054054054054054,0.3243243243243243,0.027027027027027,0.027027027027027,0.0
25-2021,"Elementary School Teachers, Except Special Education","Education, Training, and Library",1,0,4,75116.7,0.1052631578947368,0.0263157894736842,0.8421052631578947,0.3684210526315789,0.3421052631578947,0.0,0.0263157894736842,0.103
25-2022,"Middle School Teachers, Except Special and Career/Technical Education","Education, Training, and Library",0,0,4,75594.0,0.1142857142857142,0.0285714285714285,0.8571428571428571,0.4,0.3714285714285714,0.0,0.0285714285714285,0.2972
25-2023,"Career/Technical Education Teachers, Middle School","Education, Training, and Library",0,0,4,76406.7,0.1290322580645161,0.032258064516129,0.8387096774193549,0.3548387096774194,0.3225806451612903,0.0,0.032258064516129,0.0
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education","Education, Training, and Library",0,0,4,77812.8,0.125,0.03125,0.84375,0.375,0.3125,0.0,0.03125,0.2901
25-2032,"Career/Technical Education Teachers, Secondary School","Education, Training, and Library",0,0,4,77722.5,0.1515151515151515,0.0303030303030303,0.8484848484848485,0.3333333333333333,0.303030303030303,0.0,0.0303030303030303,0.0
25-2051,"Special Education Teachers, Preschool","Education, Training, and Library",1,0,5,72033.6,0.0833333333333333,0.0,0.9166666666666666,0.3333333333333333,0.1944444444444444,0.0277777777777777,0.0277777777777777,0.0058
25-2057,"Special Education Teachers, Middle School","Education, Training, and Library",1,0,5,91164.3,0.0345238095238095,0.0,0.6521739130434783,0.3636363636363636,0.3539130434782608,0.0,0.0434782608695652,0.134
25-2058,"Special Education Teachers, Secondary School","Education, Training, and Library",1,0,5,91164.3,0.0345238095238095,0.0,0.6521739130434783,0.3636363636363636,0.3539130434782608,0.0,0.0434782608695652,0.0989
25-2059,"Special Education Teachers, All Other","Education, Training, and Library",1,0,2,73117.2,0.1052631578947368,0.0,0.8947368421052632,0.6842105263157895,0.0526315789473684,0.0,0.1052631578947368,0.0257
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","Education, Training, and Library",0,0,4,69182.7,0.1282051282051282,0.0,0.8205128205128205,0.3333333333333333,0.2564102564102564,0.0512820512820512,0.0769230769230769,0.0636
25-3021,Self-Enrichment Teachers,"Education, Training, and Library",1,0,3,49948.8,0.1333333333333333,0.0333333333333333,0.8333333333333334,0.4,0.3,0.1,0.0333333333333333,0.0662
25-3041,Tutors,"Education, Training, and Library",1,0,5,91164.3,0.0345238095238095,0.0,0.6521739130434783,0.3636363636363636,0.3539130434782608,0.0,0.0434782608695652,0.4077
25-4011,Archivists,"Education, Training, and Library",1,0,5,67389.6,0.2307692307692307,0.0,0.3846153846153846,0.3846153846153846,0.3076923076923077,0.0,0.1538461538461538,0.1348
25-4012,Curators,"Education, Training, and Library",1,0,5,69376.2,0.0666666666666666,0.1333333333333333,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.1333333333333333,0.1333333333333333,0.4123
25-4013,Museum Technicians and Conservators,"Education, Training, and Library",1,0,4,55495.8,0.0,0.36,0.36,0.32,0.2,0.16,0.08,0.0
25-4022,Librarians and Media Collections Specialists,"Education, Training, and Library",1,0,5,91164.3,0.0345238095238095,0.0,0.6521739130434783,0.3636363636363636,0.3539130434782608,0.0,0.0434782608695652,0.2032
25-4031,Library Technicians,"Education, Training, and Library",0,0,3,43911.6,0.2352941176470588,0.0294117647058823,0.3235294117647059,0.2647058823529412,0.1176470588235294,0.0294117647058823,0.0588235294117647,0.054
25-9021,Farm and Home Management Educators,"Education, Training, and Library",0,1,5,64293.6,0.0666666666666666,0.0666666666666666,0.5333333333333333,0.4,0.4,0.0666666666666666,0.0666666666666666,0.0
25-9031,Instructional Coordinators,"Education, Training, and Library",0,0,5,83140.5,0.2857142857142857,0.0238095238095238,0.8571428571428571,0.4047619047619047,0.1904761904761904,0.0,0.0476190476190476,0.3043
25-9044,"Teaching Assistants, Postsecondary","Education, Training, and Library",1,0,5,91164.3,0.0345238095238095,0.0,0.6521739130434783,0.3636363636363636,0.3539130434782608,0.0,0.0434782608695652,0.1002
27-1011,Art Directors,"Arts, Design, Entertainment, Sports, and Media",0,0,4,119686.2,0.0625,0.0,0.625,0.375,0.375,0.4375,0.0625,0.2098
27-1012,Craft Artists,"Arts, Design, Entertainment, Sports, and Media",0,0,3,44169.6,0.1333333333333333,0.0666666666666666,0.2666666666666666,0.3333333333333333,0.0,0.2666666666666666,0.0666666666666666,0.0539
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators","Arts, Design, Entertainment, Sports, and Media",0,0,3,63700.2,0.0769230769230769,0.2692307692307692,0.3461538461538461,0.3076923076923077,0.1153846153846153,0.5384615384615384,0.0384615384615384,0.3565
27-1014,Special Effects Artists and Animators,"Arts, Design, Entertainment, Sports, and Media",0,0,4,93550.8,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.2857142857142857,0.4285714285714285,0.0714285714285714,0.3571
27-1021,Commercial and Industrial Designers,"Arts, Design, Entertainment, Sports, and Media",0,1,4,85901.1,0.0588235294117647,0.0588235294117647,0.4705882352941176,0.4117647058823529,0.2941176470588235,0.1764705882352941,0.0,0.0437
27-1022,Fashion Designers,"Arts, Design, Entertainment, Sports, and Media",0,0,3,93808.8,0.0,0.15,0.35,0.5,0.2,0.1,0.05,0.0568
27-1023,Floral Designers,"Arts, Design, Entertainment, Sports, and Media",0,0,2,35088.0,0.0,0.125,0.6875,0.5,0.125,0.125,0.0,0.0
27-1024,Graphic Designers,"Arts, Design, Entertainment, Sports, and Media",0,0,4,64977.3,0.2941176470588235,0.1176470588235294,0.4705882352941176,0.2941176470588235,0.1764705882352941,0.5882352941176471,0.0,0.3672
27-1025,Interior Designers,"Arts, Design, Entertainment, Sports, and Media",0,0,4,68847.3,0.0909090909090909,0.2727272727272727,0.5454545454545454,0.4545454545454545,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0
27-1026,Merchandise Displayers and Window Trimmers,"Arts, Design, Entertainment, Sports, and Media",0,0,3,36700.5,0.04,0.2,0.48,0.24,0.12,0.16,0.0,0.0
27-1027,Set and Exhibit Designers,"Arts, Design, Entertainment, Sports, and Media",0,0,5,70008.3,0.0,0.2592592592592592,0.5185185185185185,0.5555555555555556,0.1851851851851851,0.2222222222222222,0.074074074074074,0.0
27-2011,Actors,"Arts, Design, Entertainment, Sports, and Media",0,0,2,47063.327999999994,0.0526315789473684,0.0526315789473684,0.5789473684210527,0.1578947368421052,0.1052631578947368,0.1052631578947368,0.0,0.1011
27-2012,Producers and Directors,"Arts, Design, Entertainment, Sports, and Media",0,0,3,92467.2,0.23,0.01,0.59,0.46,0.43,0.25,0.05,0.092
27-2021,Athletes and Sports Competitors,"Arts, Design, Entertainment, Sports, and Media",0,0,2,65338.5,0.0,0.0,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0
27-2022,Coaches and Scouts,"Arts, Design, Entertainment, Sports, and Media",1,0,4,43576.2,0.1428571428571428,0.0,0.7857142857142857,0.4642857142857143,0.3571428571428571,0.0,0.0,0.0
27-2023,"Umpires, Referees, and Other Sports Officials","Arts, Design, Entertainment, Sports, and Media",0,0,3,34855.8,0.0,0.0,0.5333333333333333,0.5333333333333333,0.2,0.0,0.0666666666666666,0.0
27-2031,Dancers,"Arts, Design, Entertainment, Sports, and Media",0,0,3,43762.992,0.0,0.0,0.4615384615384615,0.1538461538461538,0.0,0.3076923076923077,0.0,0.0
27-2032,Choreographers,"Arts, Design, Entertainment, Sports, and Media",0,0,4,61662.0,0.0,0.0,0.6111111111111112,0.2777777777777778,0.2222222222222222,0.1666666666666666,0.0,0.0801
27-2041,Music Directors and Composers,"Arts, Design, Entertainment, Sports, and Media",0,0,2,64022.7,0.125,0.0,0.475,0.475,0.2,0.225,0.05,0.0368
27-2042,Musicians and Singers,"Arts, Design, Entertainment, Sports, and Media",0,0,2,75532.07999999999,0.0,0.0,0.4642857142857143,0.1785714285714285,0.1071428571428571,0.1428571428571428,0.0,0.0
27-3011,Broadcast Announcers and Radio Disc Jockeys,"Arts, Design, Entertainment, Sports, and Media",0,0,4,42853.8,0.1904761904761904,0.0,0.6666666666666666,0.0476190476190476,0.0,0.0,0.0476190476190476,0.0634
27-3023,"News Analysts, Reporters, and Journalists","Arts, Design, Entertainment, Sports, and Media",0,0,3,64693.5,0.0717948717948717,0.0627450980392156,0.4813793103448276,0.3205128205128205,0.1835016835016835,0.1695402298850574,0.036472148541114,0.2098
27-3031,Public Relations Specialists,"Arts, Design, Entertainment, Sports, and Media",0,1,4,77400.0,0.1111111111111111,0.0,0.7777777777777778,0.4444444444444444,0.5,0.1666666666666666,0.0555555555555555,0.453
27-3041,Editors,"Arts, Design, Entertainment, Sports, and Media",0,0,4,76729.2,0.05,0.0,0.55,0.7,0.55,0.15,0.2,0.246
27-3042,Technical Writers,"Arts, Design, Entertainment, Sports, and Media",1,0,4,92686.5,0.0666666666666666,0.0666666666666666,0.4,0.5333333333333333,0.2,0.1333333333333333,0.0,0.4747
27-3043,Writers and Authors,"Arts, Design, Entertainment, Sports, and Media",0,0,2,80199.3,0.0357142857142857,0.0,0.6428571428571429,0.6785714285714286,0.1428571428571428,0.2857142857142857,0.1071428571428571,0.2462
27-3091,Interpreters and Translators,"Arts, Design, Entertainment, Sports, and Media",1,0,4,64409.7,0.2352941176470588,0.0,0.9411764705882352,0.4705882352941176,0.0588235294117647,0.0,0.2941176470588235,0.4304
27-3092,Court Reporters and Simultaneous Captioners,"Arts, Design, Entertainment, Sports, and Media",0,0,3,64693.5,0.0717948717948717,0.0627450980392156,0.4813793103448276,0.3205128205128205,0.1835016835016835,0.1695402298850574,0.036472148541114,0.3431
27-4011,Audio and Video Technicians,"Arts, Design, Entertainment, Sports, and Media",1,0,3,56463.3,0.1379310344827586,0.1724137931034483,0.4827586206896552,0.2413793103448276,0.2758620689655172,0.3103448275862069,0.0344827586206896,0.0173
27-4012,Broadcast Technicians,"Arts, Design, Entertainment, Sports, and Media",0,0,3,51703.2,0.3448275862068966,0.0689655172413793,0.1724137931034483,0.2068965517241379,0.2068965517241379,0.1724137931034483,0.0344827586206896,0.0197
27-4014,Sound Engineering Technicians,"Arts, Design, Entertainment, Sports, and Media",0,0,3,67583.1,0.1428571428571428,0.0714285714285714,0.2142857142857142,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0
27-4021,Photographers,"Arts, Design, Entertainment, Sports, and Media",0,0,3,43860.0,0.1379310344827586,0.1034482758620689,0.1034482758620689,0.2758620689655172,0.1034482758620689,0.4827586206896552,0.0,0.195
27-4031,"Camera Operators, Television, Video, and Film","Arts, Design, Entertainment, Sports, and Media",1,0,3,70395.3,0.0384615384615384,0.0769230769230769,0.1923076923076923,0.3076923076923077,0.1153846153846153,0.2692307692307692,0.0384615384615384,0.1651
27-4032,Film and Video Editors,"Arts, Design, Entertainment, Sports, and Media",1,0,3,80818.5,0.1304347826086956,0.1304347826086956,0.3043478260869565,0.2608695652173913,0.1739130434782608,0.2608695652173913,0.0,0.2234
29-1011,Chiropractors,Healthcare Practitioners and Technical,1,0,5,92118.9,0.0,0.0,0.9090909090909092,0.3636363636363636,0.0909090909090909,0.0,0.0,0.0
29-1021,"Dentists, General",Healthcare Practitioners and Technical,1,0,5,195886.5,0.05,0.05,0.4,0.3,0.15,0.1,0.1,0.0309
29-1022,Oral and Maxillofacial Surgeons,Healthcare Practitioners and Technical,1,0,5,268320.0,0.0,0.0,0.2142857142857142,0.0714285714285714,0.0,0.0,0.0,0.0
29-1023,Orthodontists,Healthcare Practitioners and Technical,1,0,5,268320.0,0.0,0.0,0.7,0.5,0.0,0.0,0.0,0.0
29-1024,Prosthodontists,Healthcare Practitioners and Technical,1,0,5,227736.6,0.0,0.1818181818181818,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0
29-1031,Dietitians and Nutritionists,Healthcare Practitioners and Technical,1,0,5,77877.3,0.2608695652173913,0.0434782608695652,0.5652173913043478,0.4347826086956521,0.3478260869565217,0.0869565217391304,0.1304347826086956,0.1328
29-1041,Optometrists,Healthcare Practitioners and Technical,1,0,5,144209.1,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0
29-1051,Pharmacists,Healthcare Practitioners and Technical,0,0,5,162694.80000000002,0.05,0.0,0.7,0.4,0.25,0.0,0.0,0.0896
29-1071,Physician Assistants,Healthcare Practitioners and Technical,1,0,5,140106.9,0.0,0.0,0.5357142857142857,0.4642857142857143,0.2857142857142857,0.0,0.0357142857142857,0.0
29-1081,Podiatrists,Healthcare Practitioners and Technical,0,0,5,167119.5,0.0,0.0,0.2727272727272727,0.3636363636363636,0.0909090909090909,0.0,0.0,0.0
29-1122,Occupational Therapists,Healthcare Practitioners and Technical,1,0,5,108708.3,0.2162162162162162,0.054054054054054,0.8108108108108109,0.4864864864864865,0.1891891891891892,0.0,0.054054054054054,0.008
29-1123,Physical Therapists,Healthcare Practitioners and Technical,1,0,5,113429.7,0.125,0.125,0.75,0.4166666666666667,0.1666666666666666,0.0,0.0,0.0174
29-1124,Radiation Therapists,Healthcare Practitioners and Technical,1,0,3,106205.7,0.0454545454545454,0.0909090909090909,0.6363636363636364,0.1363636363636363,0.2272727272727272,0.0454545454545454,0.0454545454545454,0.0
29-1125,Recreational Therapists,Healthcare Practitioners and Technical,1,0,4,61739.4,0.1269841269841269,0.0,0.7777777777777778,0.4126984126984127,0.1111111111111111,0.1111111111111111,0.0317460317460317,0.0
29-1126,Respiratory Therapists,Healthcare Practitioners and Technical,1,0,3,77761.2,0.0,0.0909090909090909,0.5909090909090909,0.4090909090909091,0.1363636363636363,0.0,0.0,0.0
29-1127,Speech-Language Pathologists,Healthcare Practitioners and Technical,1,0,5,99987.9,0.1818181818181818,0.0,0.9090909090909092,0.5454545454545454,0.2272727272727272,0.0,0.0909090909090909,0.0
29-1128,Exercise Physiologists,Healthcare Practitioners and Technical,1,0,5,63558.3,0.24,0.0,0.52,0.4,0.16,0.0,0.0,0.0
29-1129,"Therapists, All Other",Healthcare Practitioners and Technical,1,0,4,65764.2,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0402
29-1131,Veterinarians,Healthcare Practitioners and Technical,1,0,5,121040.7,0.0434782608695652,0.0,0.3478260869565217,0.391304347826087,0.217391304347826,0.0,0.0,0.0926
29-1141,Registered Nurses,Healthcare Practitioners and Technical,1,0,4,92531.7,0.072992700729927,0.0,0.6715328467153284,0.5182481751824818,0.2116788321167883,0.0072992700729927,0.0218978102189781,0.0595
29-1151,Nurse Anesthetists,Healthcare Practitioners and Technical,1,0,5,216655.5,0.0,0.0833333333333333,0.5416666666666666,0.3333333333333333,0.2083333333333333,0.0,0.0,0.0
29-1161,Nurse Midwives,Healthcare Practitioners and Technical,1,0,5,133863.30000000002,0.05,0.0,0.6,0.3,0.3,0.0,0.0,0.052
29-1171,Nurse Practitioners,Healthcare Practitioners and Technical,1,0,5,138068.7,0.0,0.037037037037037,0.6296296296296297,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0944
29-1181,Audiologists,Healthcare Practitioners and Technical,1,0,5,97936.8,0.1818181818181818,0.0909090909090909,0.7727272727272727,0.5,0.2272727272727272,0.0454545454545454,0.0,0.0
29-1211,Anesthesiologists,Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0
29-1213,Dermatologists,Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0
29-1215,Family Medicine Physicians,Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0
29-1216,General Internal Medicine Physicians,Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.084
29-1217,Neurologists,Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0
29-1218,Obstetricians and Gynecologists,Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0685
29-1221,"Pediatricians, General",Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0
29-1222,"Physicians, Pathologists",Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.1577
29-1223,Psychiatrists,Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0
29-1224,Radiologists,Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.199
29-1229,"Physicians, All Other",Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0297
29-1241,"Ophthalmologists, Except Pediatric",Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0
29-1242,"Orthopedic Surgeons, Except Pediatric",Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0
29-1243,Pediatric Surgeons,Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0
29-1291,Acupuncturists,Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0
29-1292,Dental Hygienists,Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0
29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0222
29-2031,Cardiovascular Technologists and Technicians,Healthcare Practitioners and Technical,1,0,3,73336.5,0.08,0.04,0.44,0.52,0.16,0.0,0.04,0.0
29-2032,Diagnostic Medical Sonographers,Healthcare Practitioners and Technical,1,0,3,93537.9,0.1,0.15,0.4,0.2,0.1,0.0,0.0,0.0
29-2033,Nuclear Medicine Technologists,Healthcare Practitioners and Technical,1,0,3,99097.8,0.3529411764705882,0.0,0.4117647058823529,0.1764705882352941,0.1176470588235294,0.1176470588235294,0.0,0.0513
29-2034,Radiologic Technologists and Technicians,Healthcare Practitioners and Technical,1,0,3,76780.8,0.0869565217391304,0.0869565217391304,0.6086956521739131,0.1739130434782608,0.1739130434782608,0.0434782608695652,0.0869565217391304,0.0
29-2035,Magnetic Resonance Imaging Technologists,Healthcare Practitioners and Technical,1,0,3,92454.3,0.0,0.0434782608695652,0.4782608695652174,0.2608695652173913,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.039
29-2042,Emergency Medical Technicians,Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0
29-2043,Paramedics,Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.0
29-2051,Dietetic Technicians,Healthcare Practitioners and Technical,0,0,2,35010.6,0.1666666666666666,0.0,0.3333333333333333,0.5,0.5,0.0,0.0833333333333333,0.2446
29-2052,Pharmacy Technicians,Healthcare Practitioners and Technical,1,0,3,42183.0,0.1,0.05,0.45,0.2,0.1,0.0,0.1,0.0735
29-2053,Psychiatric Technicians,Healthcare Practitioners and Technical,1,0,3,42402.3,0.0,0.0625,0.8125,0.25,0.0,0.0,0.0,0.0
29-2055,Surgical Technologists,Healthcare Practitioners and Technical,1,0,3,61017.0,0.0,0.25,0.375,0.25,0.0625,0.0,0.0,0.0
29-2056,Veterinary Technologists and Technicians,Healthcare Practitioners and Technical,1,0,3,44401.8,0.0,0.1612903225806451,0.1935483870967742,0.2258064516129032,0.0967741935483871,0.0,0.032258064516129,0.0
29-2057,Ophthalmic Medical Technicians,Healthcare Practitioners and Technical,1,0,3,47123.7,0.0,0.1,0.25,0.3,0.0,0.0,0.0,0.0
29-2061,Licensed Practical and Licensed Vocational Nurses,Healthcare Practitioners and Technical,1,0,3,59649.6,0.0,0.2608695652173913,0.5652173913043478,0.2608695652173913,0.0869565217391304,0.0,0.0,0.0
29-2072,Medical Records Specialists,Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.6674
29-2081,"Opticians, Dispensing",Healthcare Practitioners and Technical,1,0,3,47742.9,0.0,0.1904761904761904,0.7142857142857143,0.3809523809523809,0.0476190476190476,0.0,0.0476190476190476,0.0
29-2091,Orthotists and Prosthetists,Healthcare Practitioners and Technical,1,0,5,89164.8,0.0,0.2666666666666666,0.7333333333333333,0.3333333333333333,0.1333333333333333,0.0,0.0,0.0
29-2092,Hearing Aid Specialists,Healthcare Practitioners and Technical,1,0,3,68073.3,0.0,0.1,0.5,0.4,0.2,0.0,0.0,0.0
29-2099,"Health Technologists and Technicians, All Other",Healthcare Practitioners and Technical,1,0,2,55366.8,0.0520833333333333,0.0833333333333333,0.4479166666666667,0.3541666666666667,0.0833333333333333,0.0104166666666666,0.0,0.0445
29-9021,Health Information Technologists and Medical Registrars,Healthcare Practitioners and Technical,1,0,5,92454.3,0.0444664031620553,0.0444664031620553,0.5652173913043478,0.3636363636363636,0.1254901960784313,0.0,0.0,0.3063
29-9091,Athletic Trainers,Healthcare Practitioners and Technical,1,0,5,61287.9,0.1363636363636363,0.0454545454545454,0.6363636363636364,0.2272727272727272,0.0909090909090909,0.0,0.0,0.0531
29-9092,Genetic Counselors,Healthcare Practitioners and Technical,1,0,5,103677.3,0.1052631578947368,0.0,0.9473684210526316,0.631578947368421,0.1052631578947368,0.0,0.1052631578947368,0.0123
